流水號,X,Y
891216,273496.7813,2758867.5
891217,273529.125,2758886.75
891218,273462.3125,2758882.5
891219,273485.3438,2758889.5
891220,273515.25,2758910.25
891221,273449.0625,2758902.25
891222,273456.5625,2758920.5
891223,273424.0313,2758936.75
891224,273397.9375,2758966.75
891225,273415.2813,2758973.5
891226,273452.5313,2758980.75
891227,273469.6875,2758980.75
891228,273498.1875,2758979.25
891229,273549.0313,2758975
891230,273554.6563,2758961.5
891231,273571.1875,2758966
891232,273429.1563,2759017.75
891233,273475.6563,2759015.75
891234,273445.9688,2759048.25
891235,273468.9688,2759046.75
891236,273495.0313,2759044.5
891237,273531.9688,2759042.25
891238,273521.5938,2759076
891239,273540.0625,2759011
891240,273468.8125,2759082
891241,273456.1875,2759108.5
891242,273510.5,2759086.75
891243,273547.0938,2759084
891244,273567.6563,2759093.25
891245,273614.2813,2759096.25
891246,273632.5625,2759106.5
891247,273596.1563,2759120.5
891248,273536.7188,2759146.25
891249,273660.125,2759110
891250,273652.7813,2759149.75
891251,273640.5625,2759195.75
891252,273586.4688,2759174.25
891253,273624.25,2759238
891254,273654.1563,2759264.25
891255,273670.4375,2759296
891256,273677.125,2759339
891257,273650.0625,2759341.25
891258,273708.9063,2759117.25
891259,273738.125,2759128.25
891260,273724.6875,2759170
891261,273750.6875,2759176.5
891262,273759.1875,2759130.5
891263,273794.375,2759140
891264,273376.5625,2759004
891265,273362.8438,2759031.25
891266,273350.25,2759062.25
891267,273339.6563,2759090.25
891268,273335.0938,2759116.75
891269,273356.2813,2759131.5
891270,273369.625,2759147.75
891271,273356.8125,2759209
891272,273356.8125,2759209
891273,273381.5625,2759176.25
891274,273420.8438,2759165
891275,273319.9375,2759152.5
891276,273304.5,2759208.75
891277,273303.4063,2759227
891278,273328.4063,2759227.75
891279,273359.6563,2759231.5
891280,273389.4375,2759232
891281,273417.75,2759233.25
891282,273360.9375,2759248.75
891283,273379,2759263.25
891284,273396,2759260.5
891285,273433.4375,2759258.75
891286,273354.7188,2759288.5
891287,273300.039,27592.118
891288,273277.625,2759286.5
891289,273304.125,2759288.5
891290,273338.4688,2759291.75
891291,273351.4375,2759320.5
891292,273352.3438,2759333.25
891293,273379.9375,2759337.75
891294,273422.8438,2759341.25
891295,273366.7813,2759292.25
891296,273387.4063,2759292.25
891297,273414.625,2759292.5
891298,273435.625,2759291
891299,273432.9063,2759310.25
891300,273271.9688,2759311.5
891301,273310.6875,2759312.5
891302,273264.6563,2759321.25
891303,273252.625,2759363.75
891304,273245.3125,2759384.75
891305,273258.0938,2759384.25
891306,273279.6563,2759378.5
891307,273305.7813,2759384
891308,273334.0938,2759386.5
891309,273348.1563,2759372
891310,273379.1875,2759376.5
891311,273420.4688,2759372.75
891312,273346.125,2759401.75
891313,273386.5,2759402.75
891314,273438.9375,2759407.25
891315,273471.6563,2759409.25
891316,273519.0938,2759412
891317,273554.125,2759414.25
891318,273477.9063,2759375
891319,273503.4375,2759377
891320,273553.0625,2759379.5
891321,273510.9375,2759346.25
891322,273545.1563,2759348.5
891323,273557.5313,2759353.5
891324,273342.4688,2759439.5
891325,273381.2188,2759442.5
891326,273418.8438,2759443.75
891327,273437.2813,2759432.75
891328,273477,2759436.75
891329,273515,2759436.25
891330,273550.875,2759440
891331,273350.1875,2759474.25
891332,273389.0313,2759476.25
891333,273429.625,2759481
891334,273342.5,2759489.75
891335,273361.5,2759506
891336,273396.25,2759506.25
891337,273424.875,2759505.25
891338,273446.0313,2759504.5
891339,273430.875,2759527.25
891340,273237.1563,2759421.75
891341,273261.9063,2759420.5
891342,273298.5,2759422
891343,273330.5625,2759424.75
891344,273268.125,2759458
891345,273281.25,2759456.75
891346,273316,2759461
891347,273231.5,2759451.25
891348,273226.875,2759484.75
891349,273264.875,2759491.25
891350,273296.6563,2759488.75
891351,273264.5938,2759518.25
891352,273301.75,2759519.5
891353,273343.625,2759518.75
891354,273247.4375,2759543.75
891355,273280.5313,2759545
891356,273317.125,2759547.5
891357,273341.875,2759537.25
891358,273222.8125,2759513.25
891359,273220.4688,2759556
891360,273418.5938,2759671.75
891361,273419.6875,2759616.5
891362,273423.6875,2759583.5
891363,273430.4375,2759550.5
891364,273522.375,2759667
891365,273537.4688,2759629.5
99721064,273444.8438,2759128
99720424,273667.9375,2758992.25
99720425,273784.625,2759545.5
99720426,273784.625,2759545.5
891374,274033.875,2758539.75
891375,274013.875,2758510.25
891376,273995.9063,2758482.75
891377,273983.75,2758461
891378,273967.1563,2758434.5
891379,273949.5313,2758405
891380,273926.4063,2758399.25
891381,273901.4375,2758426.25
891382,273923.6875,2758449.25
891383,273951.625,2758477.75
891384,273968.7188,2758491.25
891385,273966.875,2758463.5
891386,273854.0313,2758475
891387,273827.78,2758538.188
891388,273875.9063,2758538.25
891389,273885,2758514
891390,273895.9375,2758494.5
891391,273797.4063,2758531.75
891392,273823.5,2758541.75
891393,273866.42,2758544.219
891394,273849.0625,2758557.75
891395,273844.0938,2758573.25
891396,273878.0938,2758583.25
891397,273835.0938,2758601.75
891398,273869.2813,2758616
891399,273848.125,2758638
891400,273827.7188,2758654.75
891401,273908.25,2758553.25
891402,273938.12,2758558
891403,273983.25,2758568
891404,274022.9688,2758572.75
891405,274057.5313,2758576.75
891406,273754.625,2758572.5
891407,273771.625,2758592.5
891408,273785.625,2758604
891409,273764.875,2758623.75
891410,273797.9375,2758592
891411,273824.0313,2758566.5
891412,273800.7188,2758640.25
891413,273725.0313,2758596.5
891414,273742.8125,2758625.5
891415,273722.4063,2758641
891416,273691.6875,2758660.75
891417,273687.6563,2758706.5
891418,273760.0938,2758651
891419,273719.8438,2758711.75
891420,273754.1875,2758716
891421,273718,2758725.25
891422,273745.4063,2758745.25
891423,273712.9375,2758759.25
891424,273779.75,2758679.25
891425,273798.125,2758690.5
891426,273813.75,2758677.75
891427,273808.25,2758725.5
891428,273793.0313,2758759.5
891429,273782.875,2758790
891430,273751.875,2758779
891431,273734.0625,2758774.25
891432,273779.4688,2758814.75
891433,273800.9688,2758823.75
891434,273834.875,2758828
891435,273884.4688,2758839.5
891436,273844.6563,2758709
891437,273839.875,2758727
891438,273830.2813,2758751
891439,273820.4375,2758792.25
891440,273835.9063,2758799.25
891441,273865.8438,2758805
891442,273889.75,2758812.75
891443,273870.9375,2758712.25
891444,273876.0938,2758678
891445,273888.4063,2758626
891446,273896.5,2758594.25
891447,273862.5625,2758747.25
891448,273850.1563,2758790.5
891449,273890.7813,2758716
891450,273901.4375,2758676.5
891451,273879.1875,2758751.5
891452,273869.6563,2758790.25
891453,273670.4375,2758637.25
891454,273634.6563,2758663.75
891455,273649.5938,2758696.25
891456,273660.8125,2758708.25
891457,273684.8125,2758757.25
891458,273692.2188,2758793.25
891459,273699.7813,2758809.5
891460,273722.9688,2758816
891461,273756.5938,2758824.25
891462,273694.6563,2758818.25
891463,273726.1563,2758844.5
891464,273748.6563,2758849
891465,273776.2813,2758860
891466,273815.1563,2758869.25
891467,273699.25,2758857
891468,273705.2188,2758888.5
891469,273711.7188,2758914
891470,273726.5,2758952
891471,273778.9375,2758929
891472,273763.0938,2758882
891473,273879.1875,2758889
28414,,
891474,273885.3438,2758864.75
28415,,
891475,273911.75,2758831.5
28416,,
891476,273939.7813,2758846
28417,,
891477,273901.875,2758812.5
28418,,
891478,273925.2813,2758769.5
28419,,
891479,273952.9063,2758775
28420,,
891480,273984.0313,2758783.75
28421,,
891481,274004.625,2758798.75
28422,,
891482,273929.0313,2758754
891483,273935.7813,2758730.5
28423,,
891484,273947.6563,2758690.5
28424,,
891485,273955.875,2758661.75
28425,,
891486,273920.9375,2758656.5
891487,273995.5625,2758654.25
891488,274027.1875,2758663.75
891489,273966.3438,2758619
891490,273976.375,2758591.5
891491,273972.7813,2758899.75
891493,273977,2758863.5
891494,274017.4688,2758892.75
891495,273994.4063,2758850.75
891496,274028.375,2758855.25
891497,274034.3438,2758831.5
891498,274036.9688,2758795.25
891499,274070.2188,2758815.25
891500,274044.375,2758770.25
891501,274056.4063,2758729.25
891502,274064.3125,2758700.5
891503,274073.3438,2758667.5
891504,274082.1563,2758679.5
891505,274111.375,2758702
891506,274123.3438,2758724.25
891507,274130.125,2758743.75
891508,274114.0313,2758763.75
891509,274115.4375,2758786.5
891510,274099.5938,2758811.75
891511,274115.0938,2758821.75
891512,274153.0938,2758841.5
891513,274166.1563,2758824.5
891514,274181.5938,2758794.5
891515,274228.1875,2758899.5
891516,274242.25,2758855
891517,274222.375,2758828.25
891518,274187.7188,2758779.5
891519,274150.1563,2758725
891520,274129.625,2758700
891521,274106.3438,2758662
891522,274099.8125,2758651.5
891523,274083,2758640.75
891524,274038.0313,2758913.25
891525,274058.2813,2758932.75
891526,274073.5625,2758877.25
891527,274075.1563,2758921
891528,274108.9375,2758927.75
891529,274126.6875,2758907.5
891530,274138.4688,2758883.5
891531,274100.4688,2758875.25
891532,274117.9063,2758957.75
891533,274076.9063,2758995.25
891534,274058.2813,2759018.75
891535,274045.9375,2759054.25
891536,273992.4688,2759106
891537,273990.1875,2758919
891538,273955,2758911.25
891539,273920.5313,2758906.25
891540,273885.1875,2758908.75
891541,273848.4063,2758921.5
891542,273819.2188,2758936.5
891543,273784.0313,2758954.25
891544,273747.0938,2758973.25
891545,273998.8125,2758929.25
891546,273990.4688,2758958.5
891547,274031.7813,2758972
891548,274061.25,2758978.75
891550,273978.0938,2758994.5
891551,274026.0625,2758992.75
891552,274007.4375,2759020.75
891553,273955.5313,2759018.25
891554,273930.125,2759044.5
891555,273957.1563,2759066.5
891556,273943.9688,2759081.25
891557,273932.8438,2759123
891558,273936.6563,2759141.5
891559,273913.4063,2759135.75
891560,273876.1875,2759132.5
891561,273845.3438,2759139
891562,273876.875,2759158
891563,273870.3438,2759203.25
891564,273851.0313,2759245
891565,273890.3125,2759280.25
891566,273884.7813,2759341
891567,273881.6563,2759369
891568,273898.2188,2759396.5
891570,274264.9375,2759275.5
891571,274226.375,2759255.25
891572,274212.2813,2759279
891573,274487.125,2759215.5
891574,274449.6875,2759202
28426,,
891575,274424.4375,2759208.75
28427,,
891576,274393.375,2759215.5
28428,,
99721065,274352.5313,2759227.75
28429,,
99721066,274464.9375,2759164
28430,,
99721067,274434.9375,2759165
28431,,
99721068,274405.6563,2759171.25
28432,,
99721069,274346.1875,2759185
28433,,
99721070,274448.4375,2759120.5
28434,,
99721071,274447.125,2759073.25
28435,,
99721072,273927.375,2758600.25
28436,,
99721073,273720.9688,2758670.25
99724497,274277.18,2758935.45
99724498,274286.17,2758949.74
99724156,273970.224,2758561.76
99724157,274006.557,2758566.492
99724169,274040.957,2758570.284
28437,,
28438,,
28439,,
28440,,
28441,,
28442,,
28443,,
28444,,
28445,,
28446,,
28447,,
28448,,
891492,273970.6563,2758890.5
891569,273992.5313,2759306.75
891577,273479.3438,2758119.75
891578,273483.9375,2758152.75
891579,273784.9063,2758502.5
891580,273969.1875,2758379
891581,274009.125,2758435.5
891582,274031.1563,2758481.25
891583,274062.625,2758527.5
891584,274053.5625,2758543.75
99721074,274053.5625,2758543.75
891585,274086.5938,2758557.25
99721075,274028.4063,2758507.25
891586,274028.4063,2758507.25
99721076,273999.8438,2758462.25
891587,273999.8438,2758462.25
99721077,273980.6563,2758429.75
891588,273980.6563,2758429.75
99721078,273958.0938,2758393
891589,273958.0938,2758393
891590,273973.8125,2758348.25
891591,273985.4688,2758336.25
891592,273986.125,2758300
891593,274023.4375,2758295.25
891594,274005.3125,2758260.75
891595,273976.375,2758246.5
891596,273931.9063,2758234.25
891597,273887.75,2758217.5
891598,273856.4375,2758204.5
891599,274041.4063,2758241.5
891600,274031.3125,2758229
891601,273989.9063,2758213
891602,273954.3125,2758218.75
891603,273952.7813,2758198.5
891604,273914.625,2758184.25
891605,273878.8438,2758170.25
891606,274059.7188,2758194
891607,274038.6563,2758188
891608,274015.5625,2758179.75
891609,273991.625,2758171
891610,273965.0938,2758161
891611,273920.9375,2758144.25
891612,273889.125,2758130.75
891613,274110.875,2758157.25
891614,274069.125,2758142
891615,274011.125,2758121
891616,273970.2188,2758106.25
891617,273936.1875,2758094
891618,273900.75,2758081
891619,273860.7188,2758066
891620,273824.7813,2758051
891621,273829.5,2758025.5
891622,273850.2813,2757971.75
891623,273868.75,2757917.5
891624,273880.75,2757885.75
99724554,274681.57,2757650.47
99724553,274700.57,2757682.14
99724552,274730.97,2757726.16
891629,274182.9375,2757838.5
891630,274209.2813,2757840.5
891631,274211.3438,2757876.25
891632,274211.8438,2757918.25
891633,274213.2188,2757953.25
891634,274215.2813,2758001.5
891635,274220.4063,2758070.75
891636,274246.4063,2758028.25
891637,274269.6875,2758006
891638,274294.1563,2757984.75
891639,274338.125,2757955
891640,274310.4063,2757922.75
891641,274281.8438,2757901
891642,274280.125,2757878.5
891643,274285.7813,2757861
891644,274260.9688,2757851.5
891645,274258.375,2757811.25
891646,274312.9688,2757847
891647,274385.6875,2757873.25
891648,274368.75,2757857.75
891649,274348.5625,2757880.75
891650,274333.1563,2757902.25
891651,274346.6875,2757837.25
891652,274328.875,2757820.25
891653,274310.9063,2757788.5
891654,274290.2188,2757809.25
891655,274293.125,2757789.5
891656,274286.7813,2757770
891657,274268.125,2757756.25
891658,274245.5938,2757739.25
891659,274229.9375,2757728.25
891660,274423.1563,2757847
891661,274397,2757823.75
891662,274354.5625,2757786
891663,274315.375,2757748.5
891664,274293.5313,2757730.25
891665,274263.75,2757711
891666,274241.75,2757694.5
891667,274440.125,2757807.75
891668,274407.4375,2757785.75
891669,274395.2813,2757771.75
891670,274366.7188,2757750.25
891671,274337.8438,2757728.25
891672,274312.1875,2757698.25
891673,274288.0625,2757688
891674,274242.5938,2757656.75
891675,274472.8125,2757788
891676,274441.0938,2757763.75
891677,274419.4688,2757747
891678,274390.625,2757730.25
891679,274348.1563,2757693.25
891680,274330,2757674.75
891681,274298.375,2757656.25
891682,274258.9063,2757630
891683,274444.75,2757733.25
891684,274425.75,2757719
891685,274414.5938,2757700.75
891686,274384.125,2757681.5
891687,274340.8438,2757654.25
891688,274320.3438,2757634.5
891689,274290.375,2757610.5
891690,274427.25,2757677
891691,274385.4688,2757648.25
891692,274365.4688,2757633.75
891693,274337.6563,2757612.25
891694,274497.5,2757707.25
891695,274471.8125,2757693.25
891696,274449.9063,2757670.25
891697,274415.7813,2757653.75
891698,274394.2813,2757637
891699,274378.8125,2757603
891700,274342.9063,2757591
99722795,275158.4375,2757839.5
99722796,275137.0313,2757828.25
99722797,275111.625,2757814.75
99722798,275096.375,2757806.5
99722799,275078.0625,2757796.75
99722800,275061,2757787.75
99722801,275041.9375,2757777.75
99722802,275025.5938,2757769.5
891709,274625.3125,2757585.5
891710,274620.0313,2757576.5
891711,274616.875,2757544.75
891712,274623.7188,2757533.25
891713,274687.125,2757520.5
891714,274675.2813,2757546
891715,274674.5,2757574
891716,274646.7188,2757573
891717,274646.5313,2757546.25
891718,274628.8125,2757599.5
891719,274652.875,2757608.25
891720,274588.0625,2757655.5
891721,274553.7188,2757698.25
891722,274531.1563,2757731.75
891723,274489.2188,2757766.75
891724,274461.25,2757825.75
891725,274423.0625,2757878.25
891726,274459.8438,2757901.75
891727,274383.6563,2757923.5
891728,274343.9375,2757961
891729,274322.0313,2758006.5
891730,274341.5625,2758024.75
891731,274352.375,2758039.25
891732,274367.2188,2758048.25
891733,274432.125,2758066
891734,274454.8438,2758078.75
891735,274489.1875,2758074
891736,274509.8125,2758083.5
891737,274520.625,2758093.25
891738,274509.25,2758117.75
891739,274472.5938,2758117.25
891740,274442.2188,2758115
891741,274413.4063,2758107
891742,274543,2758130
891743,274308.3438,2757994.5
891744,274248.125,2758050.25
891745,274204.8438,2758093.5
891746,274149.2188,2758155
891747,274107.625,2758202.25
891748,274084.6875,2758227.75
891749,274060.75,2758254.25
891750,274486.6875,2757909.25
891751,274532.4375,2757912.5
891752,274550.8438,2757911.75
891753,274572.4375,2757911.75
891754,274614.3438,2757929.75
891755,274609.7188,2757954
891756,274575.4688,2757948
891757,274636.4375,2757968
891758,274599.0313,2757985.5
891759,274555.5625,2757975
891760,274625.9063,2757996.75
891761,274589.3438,2758015
891762,274550.7813,2758007.5
891763,274616.3438,2758025.25
891764,274579.9688,2758040.25
891765,274541.4063,2758028.5
891766,274607.0625,2758061
891767,274538.7188,2758054.5
891768,274571.6563,2758065.5
891769,274600.1563,2758073.25
891770,274559.8438,2758102.25
891771,274607.9375,2758107.75
891772,274617.1875,2757922.25
891773,274628.6875,2757886.75
891774,274604.0938,2757879
891775,274648.5938,2757894
891776,274639.875,2757848
891777,274641.875,2757938.75
891778,274669.5625,2757949
891779,274714.875,2757964
891780,274733,2757970
891781,274759.0313,2757979
891782,274749.3438,2758004.75
